image_id,response_index,prediction_position,words,labels,layer,visual_tokens,targets_in_forward,jvp_chunk_size,jvp_seconds_layer,jvp_memory_before_mib,jvp_peak_allocated_mib,jvp_increment_mib,attention_reconstruction_relative_error,attention_reconstruction_cosine,component_sum_relative_error,response_sum_relative_error,visual_input_norm,visual_response_norm,visual_gain,response_input_cosine,p_normalized_entropy,p_top32_mass,p_max_over_uniform,local_fd_relative_error,local_fd_cosine,delete_relative_error,delete_cosine
408805,34,626,sink,real,5,576,5,all576,0.008233998902142048,13979.1328125,14305.33056640625,326.19775390625,0.0006137803429737687,0.9999997615814209,0.0002946902241092175,0.0011197939747944474,0.23245742917060852,0.1291741132736206,0.5556893348693848,-0.13886699080467224,0.687663197517395,0.6645227074623108,95.69427490234375,0.19897490739822388,0.9802942276000977,0.0431833490729332,0.9990698099136353
408805,76,668,bottle,hall,5,576,5,all576,0.008233998902142048,13979.1328125,14305.33056640625,326.19775390625,0.0006137803429737687,0.9999997615814209,0.0002946902241092175,0.0010154091287404299,0.25752195715904236,0.14875434339046478,0.5776374936103821,-0.2665737271308899,0.6954420208930969,0.6552464962005615,104.2099838256836,0.17139405012130737,0.9852050542831421,0.045585017651319504,0.9989625215530396
408805,100,692,cup,hall,5,576,5,all576,0.008233998902142048,13979.1328125,14305.33056640625,326.19775390625,0.0006137803429737687,0.9999997615814209,0.0002946902241092175,0.0007625465514138341,0.3686278760433197,0.2291983813047409,0.6217608451843262,-0.29840484261512756,0.7976289987564087,0.5151893496513367,69.18470764160156,0.10348009318113327,0.9946334362030029,0.06676910072565079,0.9977689385414124
408805,24,616,stove,real,6,576,5,all576,0.007965249940752983,13962.1328125,14288.33056640625,326.19775390625,0.000659076904412359,0.9999998211860657,0.00038502985262311995,0.0018455153331160545,0.14814478158950806,0.08643820136785507,0.5834711194038391,-0.3436685800552368,0.6243322491645813,0.74996417760849,111.20345306396484,0.42050135135650635,0.9075008630752563,0.04437539726495743,0.9990149736404419
408805,28,620,microwave,real,6,576,5,all576,0.007965249940752983,13962.1328125,14288.33056640625,326.19775390625,0.000659076904412359,0.9999998211860657,0.00038502985262311995,0.0016629528254270554,0.16595962643623352,0.09720742702484131,0.5857293605804443,-0.3910965323448181,0.6416594982147217,0.7382771968841553,98.17593383789062,0.26099368929862976,0.9653674364089966,0.03903435170650482,0.999238908290863
408805,34,626,sink,real,6,576,5,all576,0.007965249940752983,13962.1328125,14288.33056640625,326.19775390625,0.000659076904412359,0.9999998211860657,0.00038502985262311995,0.0015911580994725227,0.17242339253425598,0.09791070967912674,0.5678504705429077,-0.3939264416694641,0.6422178149223328,0.7309694886207581,95.55938720703125,0.30639007687568665,0.9519156217575073,0.03368690237402916,0.9994325041770935
408805,76,668,bottle,hall,6,576,5,all576,0.007965249940752983,13962.1328125,14288.33056640625,326.19775390625,0.000659076904412359,0.9999998211860657,0.00038502985262311995,0.0016843097982928157,0.17147350311279297,0.09592709690332413,0.5594280958175659,-0.3435707688331604,0.6541444063186646,0.7127566337585449,112.15679931640625,0.2896844744682312,0.957211971282959,0.03737497702240944,0.9993025660514832
408805,100,692,cup,hall,6,576,5,all576,0.007965249940752983,13962.1328125,14288.33056640625,326.19775390625,0.000659076904412359,0.9999998211860657,0.00038502985262311995,0.001305839978158474,0.19529524445533752,0.11816288530826569,0.6050474047660828,-0.2548530101776123,0.6699177026748657,0.7033473253250122,101.46504974365234,0.23476126790046692,0.9720584154129028,0.048002295196056366,0.9988534450531006
408805,24,616,stove,real,7,576,5,all576,0.007992626167833805,13945.1328125,14271.33056640625,326.19775390625,0.0005521013517864048,0.9999998807907104,0.000313834025291726,0.0006582437199540436,0.361488938331604,0.28098350763320923,0.7772948741912842,-0.36526525020599365,0.7613539695739746,0.5741580724716187,50.36517333984375,0.10913381725549698,0.9940531849861145,0.044773440808057785,0.9989981055259705
408805,28,620,microwave,real,7,576,5,all576,0.007992626167833805,13945.1328125,14271.33056640625,326.19775390625,0.0005521013517864048,0.9999998807907104,0.000313834025291726,0.0007437505410052836,0.33440014719963074,0.24204446375370026,0.7238168716430664,-0.38223421573638916,0.7422473430633545,0.6027288436889648,52.88959884643555,0.14229458570480347,0.9899170994758606,0.0409734733402729,0.9991612434387207
408805,34,626,sink,real,7,576,5,all576,0.007992626167833805,13945.1328125,14271.33056640625,326.19775390625,0.0005521013517864048,0.9999998807907104,0.000313834025291726,0.000777437468059361,0.32344716787338257,0.22840499877929688,0.7061585783958435,-0.3895612359046936,0.7360172867774963,0.6199162006378174,51.87553024291992,0.1428716629743576,0.9898861050605774,0.037061940878629684,0.9993133544921875
408805,76,668,bottle,hall,7,576,5,all576,0.007992626167833805,13945.1328125,14271.33056640625,326.19775390625,0.0005521013517864048,0.9999998807907104,0.000313834025291726,0.0006081659812480211,0.43089357018470764,0.2910197377204895,0.6753866076469421,-0.41408926248550415,0.8054677844047546,0.49736905097961426,42.61249923706055,0.12521134316921234,0.9922388195991516,0.042671848088502884,0.9990928173065186
408805,100,692,cup,hall,7,576,5,all576,0.007992626167833805,13945.1328125,14271.33056640625,326.19775390625,0.0005521013517864048,0.9999998807907104,0.000313834025291726,0.0006116520962677896,0.49092549085617065,0.353494793176651,0.7200579047203064,-0.4010290205478668,0.7857732772827148,0.5491863489151001,42.944610595703125,0.0869777649641037,0.9963200092315674,0.06201426684856415,0.99808669090271
408805,24,616,stove,real,8,576,5,all576,0.007947410922497511,13928.1328125,14254.33056640625,326.19775390625,0.0006222450756467879,0.9999997615814209,0.0003314299392513931,0.0007387414225377142,0.4198213815689087,0.2500467896461487,0.595602810382843,-0.2400665432214737,0.8104143738746643,0.5131751894950867,41.57172393798828,0.15699182450771332,0.9876558780670166,0.08026763796806335,0.996773362159729
408805,28,620,microwave,real,8,576,5,all576,0.007947410922497511,13928.1328125,14254.33056640625,326.19775390625,0.0006222450756467879,0.9999997615814209,0.0003314299392513931,0.0008659866289235651,0.3997410535812378,0.23209227621555328,0.5806065797805786,-0.29088518023490906,0.8366137146949768,0.4679999351501465,40.58735656738281,0.17633560299873352,0.9843636751174927,0.05761704593896866,0.9983416795730591
408805,34,626,sink,real,8,576,5,all576,0.007947410922497511,13928.1328125,14254.33056640625,326.19775390625,0.0006222450756467879,0.9999997615814209,0.0003314299392513931,0.0009059810545295477,0.3288516700267792,0.18152697384357452,0.5520026087760925,-0.3157638907432556,0.808350682258606,0.5059199929237366,48.139930725097656,0.21659916639328003,0.976294994354248,0.0542987696826458,0.9985257387161255
408805,76,668,bottle,hall,8,576,5,all576,0.007947410922497511,13928.1328125,14254.33056640625,326.19775390625,0.0006222450756467879,0.9999997615814209,0.0003314299392513931,0.0009345443686470389,0.34280654788017273,0.17276611924171448,0.5039755702018738,-0.30125102400779724,0.8119133114814758,0.46506252884864807,62.54277038574219,0.22385704517364502,0.9746238589286804,0.06346676498651505,0.9979894161224365
408805,100,692,cup,hall,8,576,5,all576,0.007947410922497511,13928.1328125,14254.33056640625,326.19775390625,0.0006222450756467879,0.9999997615814209,0.0003314299392513931,0.0007654253859072924,0.39950641989707947,0.2467220425605774,0.6175671815872192,-0.21824415028095245,0.8015475273132324,0.49020105600357056,56.386783599853516,0.14674201607704163,0.9891809821128845,0.06660140305757523,0.9977895021438599
408805,24,616,stove,real,9,576,5,all576,0.007970914244651794,13911.1328125,14237.33056640625,326.19775390625,0.0006588479154743254,0.9999998807907104,0.00034202964161522686,0.0008339231135323644,0.3060908615589142,0.1976553350687027,0.6457407474517822,-0.3866119980812073,0.7873934507369995,0.5423805117607117,45.63397216796875,0.19849573075771332,0.9801033735275269,0.036477211862802505,0.9993367195129395
408805,28,620,microwave,real,9,576,5,all576,0.007970914244651794,13911.1328125,14237.33056640625,326.19775390625,0.0006588479154743254,0.9999998807907104,0.00034202964161522686,0.0010714912787079811,0.23181159794330597,0.14122092723846436,0.6092056035995483,-0.41327130794525146,0.7531019449234009,0.6046640872955322,51.96155548095703,0.3035205006599426,0.9533474445343018,0.03609604015946388,0.9993518590927124
408805,34,626,sink,real,9,576,5,all576,0.007970914244651794,13911.1328125,14237.33056640625,326.19775390625,0.0006588479154743254,0.9999998807907104,0.00034202964161522686,0.0011961108539253473,0.19537056982517242,0.11915544420480728,0.6098945140838623,-0.4377661943435669,0.7331657409667969,0.6377089619636536,60.024383544921875,0.3054780066013336,0.9522677659988403,0.03597027435898781,0.9993657469749451
408805,76,668,bottle,hall,9,576,5,all576,0.007970914244651794,13911.1328125,14237.33056640625,326.19775390625,0.0006588479154743254,0.9999998807907104,0.00034202964161522686,0.0008596077677793801,0.29350101947784424,0.17456677556037903,0.5947740077972412,-0.430042564868927,0.7502607107162476,0.5995664596557617,54.455257415771484,0.22546504437923431,0.974259614944458,0.037145353853702545,0.9993249177932739
408805,100,692,cup,hall,9,576,5,all576,0.007970914244651794,13911.1328125,14237.33056640625,326.19775390625,0.0006588479154743254,0.9999998807907104,0.00034202964161522686,0.0006744060083292425,0.3672468364238739,0.3188546299934387,0.8682297468185425,-0.37824082374572754,0.698077917098999,0.6825689077377319,85.09049224853516,0.15886113047599792,0.9876299500465393,0.0525844506919384,0.9986586570739746
408805,24,616,stove,real,10,576,5,all576,0.008212240878492594,13895.1328125,14220.33056640625,325.19775390625,0.0006431028596125543,0.9999998211860657,0.0003407547192182392,0.0010931643191725016,0.2133643925189972,0.12695692479610443,0.5950239300727844,-0.39063745737075806,0.8270370364189148,0.4684566557407379,47.09210968017578,0.30829334259033203,0.951415479183197,0.038556814193725586,0.9992617964744568
408805,28,620,microwave,real,10,576,5,all576,0.008212240878492594,13895.1328125,14220.33056640625,325.19775390625,0.0006431028596125543,0.9999998211860657,0.0003407547192182392,0.0011923749698325992,0.20246288180351257,0.1127922534942627,0.5571008920669556,-0.41119927167892456,0.8144006729125977,0.485848605632782,46.510372161865234,0.33550575375556946,0.9421367645263672,0.035860802978277206,0.9993593096733093
408805,34,626,sink,real,10,576,5,all576,0.008212240878492594,13895.1328125,14220.33056640625,325.19775390625,0.0006431028596125543,0.9999998211860657,0.0003407547192182392,0.0011441821698099375,0.2161322683095932,0.11974882334470749,0.5540534257888794,-0.42297881841659546,0.7997557520866394,0.5252271890640259,43.35990905761719,0.40398475527763367,0.9180864095687866,0.035737305879592896,0.9993630051612854
408805,76,668,bottle,hall,10,576,5,all576,0.008212240878492594,13895.1328125,14220.33056640625,325.19775390625,0.0006431028596125543,0.9999998211860657,0.0003407547192182392,0.0007722618756815791,0.34602609276771545,0.20743772387504578,0.5994858145713806,-0.341286838054657,0.7797903418540955,0.5730347633361816,36.9908447265625,0.21319933235645294,0.9771779775619507,0.03557442128658295,0.9993891716003418
408805,100,692,cup,hall,10,576,5,all576,0.008212240878492594,13895.1328125,14220.33056640625,325.19775390625,0.0006431028596125543,0.9999998211860657,0.0003407547192182392,0.0008014419581741095,0.3001992702484131,0.19721202552318573,0.6569370627403259,-0.36220669746398926,0.8442131280899048,0.4406964182853699,38.31169128417969,0.2180149108171463,0.9759941101074219,0.035627469420433044,0.9993724226951599
408805,24,616,stove,real,11,576,5,all576,0.007513809949159622,13877.1328125,14203.33056640625,326.19775390625,0.0006197617622092366,0.9999997615814209,0.00033735594479367137,0.0012070070952177048,0.19713686406612396,0.11390528827905655,0.5777980089187622,-0.40939050912857056,0.7738345861434937,0.5698617696762085,53.30951690673828,0.3477131426334381,0.9376012682914734,0.04233325272798538,0.9991111755371094
408805,28,620,microwave,real,11,576,5,all576,0.007513809949159622,13877.1328125,14203.33056640625,326.19775390625,0.0006197617622092366,0.9999997615814209,0.00033735594479367137,0.0012752179754897952,0.1985713243484497,0.1106775552034378,0.5573692917823792,-0.4047902822494507,0.762095034122467,0.5989745259284973,56.196739196777344,0.3616708219051361,0.9325242638587952,0.042766865342855453,0.9990852475166321
408805,34,626,sink,real,11,576,5,all576,0.007513809949159622,13877.1328125,14203.33056640625,326.19775390625,0.0006197617622092366,0.9999997615814209,0.00033735594479367137,0.0012257471680641174,0.20885734260082245,0.11713651567697525,0.5608446002006531,-0.43685638904571533,0.7475378513336182,0.616346001625061,58.65580368041992,0.33670124411582947,0.9416282773017883,0.04005302116274834,0.9991983771324158
408805,76,668,bottle,hall,11,576,5,all576,0.007513809949159622,13877.1328125,14203.33056640625,326.19775390625,0.0006197617622092366,0.9999997615814209,0.00033735594479367137,0.0008495135116390884,0.31594929099082947,0.1835654377937317,0.5809965133666992,-0.4643726050853729,0.798173189163208,0.5238505005836487,46.93374252319336,0.23404832184314728,0.9722369313240051,0.033246058970689774,0.9994471669197083
408805,100,692,cup,hall,11,576,5,all576,0.007513809949159622,13877.1328125,14203.33056640625,326.19775390625,0.0006197617622092366,0.9999997615814209,0.00033735594479367137,0.000858355953823775,0.27915576100349426,0.17308542132377625,0.6200317144393921,-0.4205731749534607,0.8444732427597046,0.43784862756729126,42.772098541259766,0.28622040152549744,0.9582075476646423,0.036907345056533813,0.9993207454681396
408805,24,616,stove,real,12,576,5,all576,0.007556942291557789,13860.1328125,14186.33056640625,326.19775390625,0.0006808802136220038,0.9999997615814209,0.0003019894065801054,0.0006945601780898869,0.6147933602333069,0.2997095286846161,0.48749637603759766,-0.2948835492134094,0.8545991778373718,0.4208627939224243,29.250770568847656,0.1622830331325531,0.9868097305297852,0.0548969991505146,0.9984942674636841
408805,28,620,microwave,real,12,576,5,all576,0.007556942291557789,13860.1328125,14186.33056640625,326.19775390625,0.0006808802136220038,0.9999997615814209,0.0003019894065801054,0.0006694443873129785,0.781802237033844,0.36732950806617737,0.4698496460914612,-0.2866140902042389,0.857481837272644,0.39804500341415405,26.188947677612305,0.1408827155828476,0.9900517463684082,0.06534557044506073,0.9978627562522888
408805,34,626,sink,real,12,576,5,all576,0.007556942291557789,13860.1328125,14186.33056640625,326.19775390625,0.0006808802136220038,0.9999997615814209,0.0003019894065801054,0.0006965607171878219,0.9957157969474792,0.4525994062423706,0.4545467793941498,-0.28558647632598877,0.8240273594856262,0.4908665120601654,21.865266799926758,0.12534241378307343,0.992119312286377,0.07917498797178268,0.9968623518943787
408805,76,668,bottle,hall,12,576,5,all576,0.007556942291557789,13860.1328125,14186.33056640625,326.19775390625,0.0006808802136220038,0.9999997615814209,0.0003019894065801054,0.0007228850736282766,0.5330736637115479,0.2716340720653534,0.5095619559288025,-0.3775631785392761,0.8110021352767944,0.5006046891212463,36.75299072265625,0.17698654532432556,0.9842140674591064,0.03946289047598839,0.9992237091064453
408805,100,692,cup,hall,12,576,5,all576,0.007556942291557789,13860.1328125,14186.33056640625,326.19775390625,0.0006808802136220038,0.9999997615814209,0.0003019894065801054,0.000675522314850241,0.8776445984840393,0.42708927392959595,0.48663124442100525,-0.28481245040893555,0.8202428221702576,0.5098705291748047,26.52403450012207,0.1476438343524933,0.9890599250793457,0.08110801130533218,0.9967739582061768
408805,24,616,stove,real,13,576,5,all576,0.007542159873992205,13844.1328125,14169.33056640625,325.19775390625,0.0006840283749625087,0.9999997019767761,0.00031764511368237436,0.0006224029930308461,0.6993343830108643,0.3988247513771057,0.5702919363975525,-0.2820296883583069,0.8034208416938782,0.5221375823020935,29.76307487487793,0.11835307627916336,0.9929831027984619,0.051020123064517975,0.9987016916275024
408805,28,620,microwave,real,13,576,5,all576,0.007542159873992205,13844.1328125,14169.33056640625,325.19775390625,0.0006840283749625087,0.9999997019767761,0.00031764511368237436,0.0006575501756742597,0.6518621444702148,0.35119861364364624,0.538762092590332,-0.291537880897522,0.7921472787857056,0.548647403717041,29.140239715576172,0.1413370966911316,0.9899630546569824,0.04742885380983353,0.9988770484924316
408805,34,626,sink,real,13,576,5,all576,0.007542159873992205,13844.1328125,14169.33056640625,325.19775390625,0.0006840283749625087,0.9999997019767761,0.00031764511368237436,0.0006938388105481863,0.6442753672599792,0.3289015293121338,0.5104984045028687,-0.3452068567276001,0.7729591131210327,0.5751175880432129,49.87443923950195,0.16074688732624054,0.9870696663856506,0.04186846688389778,0.999123215675354
408805,76,668,bottle,hall,13,576,5,all576,0.007542159873992205,13844.1328125,14169.33056640625,325.19775390625,0.0006840283749625087,0.9999997019767761,0.00031764511368237436,0.0007911280845291913,0.48048073053359985,0.21809814870357513,0.4539165496826172,-0.4000907838344574,0.8315218687057495,0.46500256657600403,36.094337463378906,0.2207222431898117,0.9753662347793579,0.03691688925027847,0.9993186593055725
408805,100,692,cup,hall,13,576,5,all576,0.007542159873992205,13844.1328125,14169.33056640625,325.19775390625,0.0006840283749625087,0.9999997019767761,0.00031764511368237436,0.0007203042041510344,0.44291430711746216,0.25621846318244934,0.5784831643104553,-0.3987058997154236,0.8351818323135376,0.430530846118927,33.55017852783203,0.24824944138526917,0.9688389301300049,0.04110826924443245,0.999176025390625
408805,24,616,stove,real,14,576,5,all576,0.007541877217590809,13826.1328125,14152.33056640625,326.19775390625,0.0007233452051877975,0.9999997615814209,0.00029919552616775036,0.000628951471298933,0.8408957123756409,0.5116438269615173,0.6084510087966919,-0.387119859457016,0.7382066249847412,0.6186695694923401,68.93047332763672,0.13107433915138245,0.9913725852966309,0.07634530961513519,0.997102677822113
408805,28,620,microwave,real,14,576,5,all576,0.007541877217590809,13826.1328125,14152.33056640625,326.19775390625,0.0007233452051877975,0.9999997615814209,0.00029919552616775036,0.0006333976634778082,0.8645376563072205,0.4828749895095825,0.5585355162620544,-0.3633278012275696,0.7550228834152222,0.5990362167358398,57.63386154174805,0.13141082227230072,0.9913288354873657,0.07288675755262375,0.9973493814468384
408805,34,626,sink,real,14,576,5,all576,0.007541877217590809,13826.1328125,14152.33056640625,326.19775390625,0.0007233452051877975,0.9999997615814209,0.00029919552616775036,0.0006790471961721778,0.8785505294799805,0.46964001655578613,0.534562349319458,-0.3583431839942932,0.738096296787262,0.6147950887680054,75.21781158447266,0.13156160712242126,0.9913290739059448,0.07349345833063126,0.9972963333129883
408805,76,668,bottle,hall,14,576,5,all576,0.007541877217590809,13826.1328125,14152.33056640625,326.19775390625,0.0007233452051877975,0.9999997615814209,0.00029919552616775036,0.0006911999080330133,0.7849732041358948,0.3839321732521057,0.4891022741794586,-0.3385385274887085,0.7969900965690613,0.5291174054145813,47.51970672607422,0.15961071848869324,0.9872093796730042,0.05359417945146561,0.9985651969909668
408805,100,692,cup,hall,14,576,5,all576,0.007541877217590809,13826.1328125,14152.33056640625,326.19775390625,0.0007233452051877975,0.9999997615814209,0.00029919552616775036,0.000732105749193579,0.504083514213562,0.2813912332057953,0.5582234263420105,-0.27868303656578064,0.7733627557754517,0.5400798320770264,66.76100158691406,0.2114703208208084,0.9773855209350586,0.041698575019836426,0.999130368232727
408805,24,616,stove,real,15,576,5,all576,0.007822950836271048,13809.1328125,14135.33056640625,326.19775390625,0.000718486204277724,0.9999996423721313,0.0003223621752113104,0.0007819738821126521,0.6719717979431152,0.3043282926082611,0.45288848876953125,-0.26508376002311707,0.7256737351417542,0.5959632992744446,113.89153289794922,0.17936450242996216,0.9837830066680908,0.05157434940338135,0.9986995458602905
